c TIGER/Line graph USA-road-d.NY
a 164 428 734
a 164 435 128
a 164 436 668
a 164 437 607
a 164 439 693
a 164 450 110
a 164 458 994
a 164 464 744
a 164 467 870
a 164 469 293
a 164 476 117
a 164 478 694
a 164 479 128
a 164 482 833
a 164 486 529
a 164 490 865
a 164 497 891
a 164 499 403
a 164 500 549
a 165 169 322
a 165 170 131
a 165 174 72
a 165 180 348
a 165 181 723
a 165 182 406
a 165 183 55
a 165 185 567
a 165 186 110
a 165 197 111
a 165 204 641
a 165 211 423
a 165 214 196
a 165 215 121
a 165 217 443
a 165 223 803
a 165 225 813
a 165 228 552
a 165 230 148
a 165 232 556
a 165 235 773
a 165 238 440
a 165 246 24
a 165 249 466
a 165 250 920
a 165 257 857
a 165 284 347
a 165 286 784
a 165 294 99
a 165 298 101
a 165 302 684
a 165 303 420
a 165 308 583
a 165 310 755
a 165 313 119
a 165 315 306
a 165 318 513
a 165 326 173
a 165 331 872
a 165 334 622
a 165 335 636
a 165 341 864
a 165 344 397
a 165 345 831
a 165 361 984
a 165 368 839
a 165 369 985
a 165 375 148
a 165 388 742
a 165 393 133
a 165 398 55
a 165 403 514
a 165 405 924
a 165 408 79
a 165 410 331
a 165 412 195
a 165 414 287
a 165 416 29
a 165 418 978
a 165 425 385
a 165 438 130
a 165 453 662
a 165 459 156
a 165 460 712
a 165 468 768
a 165 474 275
a 165 476 369
a 165 482 632
a 165 485 799
a 165 486 592
a 165 492 606
a 165 500 434
a 166 172 456
a 166 175 2
a 166 176 617
a 166 181 791
a 166 182 192
a 166 189 601
a 166 193 291
a 166 195 933
a 166 197 85
a 166 201 345
a 166 208 798
a 166 209 361
a 166 212 423
a 166 214 480
a 166 217 555
a 166 227 709
a 166 228 509
a 166 233 533
a 166 238 445
a 166 240 638
a 166 244 546
a 166 253 601
a 166 255 701
a 166 257 313
a 166 261 227
a 166 276 70
a 166 278 297
a 166 280 377
a 166 284 661
a 166 288 902
a 166 292 811
a 166 294 468
a 166 296 255
a 166 301 427
a 166 309 611
a 166 317 446
a 166 320 379
a 166 328 901
a 166 330 378
a 166 333 816
a 166 336 245
a 166 346 527
a 166 347 176
a 166 350 20
a 166 365 6
a 166 379 730
a 166 383 80
a 166 384 514
a 166 386 614
a 166 394 525
a 166 395 503
a 166 399 159
a 166 400 125
a 166 401 204
a 166 403 824
a 166 405 703
a 166 409 625
a 166 422 120
a 166 424 79
a 166 428 637
a 166 434 373
a 166 439 241
a 166 443 457
a 166 463 627
a 166 468 19
a 166 476 67
a 166 483 72
a 166 484 750
a 166 489 319
a 166 491 801
a 166 494 565
a 166 495 563
a 167 170 679
a 167 176 740
a 167 177 934
a 167 180 684
a 167 183 821
a 167 203 14
a 167 211 550
a 167 222 435
a 167 228 538
a 167 238 404
a 167 244 593
a 167 249 14
a 167 250 959
a 167 256 768
a 167 259 68
a 167 282 583
a 167 300 239
a 167 302 498
a 167 303 572
a 167 305 611
a 167 312 739
a 167 314 28
a 167 320 237
a 167 326 109
a 167 327 446
a 167 338 660
a 167 347 858
a 167 348 764
a 167 351 460
a 167 355 422
a 167 360 678
a 167 365 138
a 167 370 513
a 167 372 964
a 167 381 174
a 167 382 334
a 167 386 977
a 167 389 75
a 167 391 768
a 167 399 866
a 167 400 478
a 167 421 712
a 167 432 879
a 167 433 437
a 167 441 480
a 167 443 946
a 167 459 371
a 167 464 70
a 167 475 443
a 167 479 942
a 167 485 681
a 167 486 533
a 167 487 321
a 167 493 269
a 167 498 642
a 168 173 118
a 168 177 929
a 168 181 851
a 168 192 881
a 168 197 740
a 168 202 273
a 168 204 911
a 168 206 230
a 168 218 785
a 168 227 226
a 168 231 755
a 168 241 118
a 168 244 202
a 168 246 829
a 168 250 237
a 168 256 67
a 168 257 306
a 168 261 949
a 168 267 297
a 168 274 742
a 168 277 780
a 168 279 594
a 168 280 465
a 168 282 849
a 168 284 388
a 168 285 406
a 168 287 881
a 168 297 921
a 168 309 79
a 168 312 150
a 168 315 914
a 168 318 196
a 168 320 430
a 168 327 116
a 168 330 429
a 168 338 169
a 168 358 388
a 168 364 691
a 168 368 750
a 168 370 525
a 168 380 916
a 168 387 504
a 168 394 994
a 168 395 117
a 168 396 332
a 168 397 231
a 168 405 535
a 168 410 638
a 168 417 531
a 168 431 183
a 168 435 731
a 168 437 662
a 168 439 776
a 168 440 547
a 168 445 510
a 168 448 163
a 168 452 953
a 168 463 391
a 168 465 435
a 168 468 383
a 168 469 892
a 168 474 700
a 168 475 578
a 168 480 321
a 168 485 816
a 168 489 358
a 168 492 489
a 168 498 555
a 169 172 48
a 169 176 591
a 169 178 79
a 169 179 963
a 169 186 94
a 169 188 425
a 169 189 431
a 169 191 426
a 169 192 7
a 169 193 317
a 169 195 415
a 169 198 889
a 169 199 499
a 169 212 497
a 169 218 550
a 169 225 274
a 169 227 44
a 169 230 411
a 169 252 789
a 169 253 348
a 169 254 153
a 169 256 575
a 169 259 730
a 169 264 44
a 169 281 275
a 169 283 659
a 169 284 364
a 169 289 442
a 169 291 17
a 169 296 205
a 169 301 996
a 169 306 64
a 169 307 147
a 169 316 427
a 169 321 379
a 169 323 240
a 169 329 851
a 169 338 809
a 169 345 665
a 169 362 209
a 169 368 126
a 169 375 431
a 169 381 97
a 169 382 976
a 169 384 928
a 169 395 646
a 169 397 250
a 169 403 971
a 169 408 56
a 169 414 390
a 169 419 670
a 169 429 209
a 169 436 964
a 169 440 399
a 169 444 604
a 169 459 590
a 169 461 57
a 169 465 320
a 169 466 31
a 169 469 425
a 169 474 876
a 169 487 379
a 169 491 489
a 169 495 22
a 170 175 805
a 170 179 867
a 170 195 261
a 170 203 7
a 170 206 27
a 170 211 278
a 170 214 215
a 170 223 504
a 170 228 708
a 170 229 311
a 170 238 480
a 170 239 987
a 170 240 308
a 170 246 81
a 170 249 309
a 170 250 363
a 170 258 470
a 170 264 978
a 170 265 923
a 170 274 785
a 170 277 728
a 170 278 879
a 170 279 727
a 170 293 785
a 170 297 198
a 170 303 757
a 170 304 561
a 170 305 425
a 170 308 487
a 170 310 49
a 170 311 446
a 170 324 291
a 170 327 267
a 170 348 58
a 170 349 649
a 170 350 294
a 170 352 687
a 170 360 863
a 170 364 797
a 170 371 747
a 170 372 525
a 170 375 628
a 170 382 733
a 170 384 832
a 170 388 708
a 170 391 394
a 170 398 547
a 170 400 529
a 170 406 371
a 170 419 821
a 170 420 314
a 170 422 99
a 170 424 51
a 170 443 392
a 170 448 235
a 170 452 248
a 170 454 148
a 170 455 795
a 170 456 24
a 170 461 987
a 170 464 196
a 170 469 469
a 170 479 277
a 170 482 462
a 170 485 879
a 170 486 278
a 170 490 107
a 170 496 565
a 170 498 492
a 170 499 256
a 171 174 311
a 171 185 17
a 171 188 883
a 171 194 396
a 171 198 200
a 171 202 591
a 171 203 789
a 171 205 98
a 171 207 471
a 171 211 511
a 171 222 919
a 171 223 136
a 171 224 609
a 171 226 969
a 171 237 527
a 171 238 195
a 171 239 569
a 171 245 27
a 171 248 342
a 171 255 944
a 171 264 13
a 171 265 537
a 171 268 413
a 171 273 641
a 171 276 350
a 171 279 643
a 171 280 918
a 171 294 457
a 171 297 559
a 171 302 410
a 171 309 712
a 171 312 222
a 171 316 778
a 171 317 946
a 171 322 617
a 171 323 329
a 171 325 888
a 171 329 757
a 171 333 427
a 171 338 359
a 171 339 267
a 171 347 697
a 171 352 494
a 171 357 228
a 171 360 17
a 171 362 373
a 171 364 774
a 171 366 937
a 171 371 399
a 171 377 115
a 171 381 881
a 171 385 411
a 171 391 651
a 171 396 645
a 171 404 403
a 171 407 1
a 171 408 287
a 171 412 321
a 171 419 809
a 171 423 845
a 171 445 82
a 171 446 520
a 171 457 66
a 171 465 859
a 171 470 817
a 171 478 34
a 171 480 187
a 171 483 705
a 171 494 142
a 171 495 613
a 171 497 63
a 171 500 761
a 172 174 661
a 172 181 908
a 172 187 340
a 172 201 678
a 172 206 280
a 172 207 113
a 172 209 614
a 172 212 678
a 172 214 228
a 172 219 494
a 172 224 440
a 172 240 230
a 172 247 138
a 172 251 843
a 172 256 582
a 172 259 776
a 172 267 515
a 172 270 390
a 172 272 973
a 172 273 596
a 172 281 261
a 172 284 38
a 172 292 454
a 172 300 78
a 172 303 424
a 172 305 992
a 172 307 782
a 172 311 917
a 172 321 957
a 172 324 196
a 172 333 677
a 172 340 617
a 172 344 103
a 172 354 16
a 172 359 646
a 172 362 735
a 172 369 481
a 172 376 260
a 172 380 764
a 172 382 60
a 172 387 105
a 172 389 204
a 172 390 641
a 172 392 595
a 172 393 398
a 172 398 223
a 172 401 370
a 172 406 912
a 172 410 964
a 172 419 342
a 172 425 859
a 172 426 225
a 172 428 732
a 172 429 664
a 172 432 654
a 172 453 507
a 172 454 655
a 172 468 787
a 172 472 423
a 172 474 963
a 172 475 982
a 172 481 452
a 172 482 580
a 172 483 436
a 172 484 819
a 172 498 577
a 172 499 522
a 173 174 299
a 173 182 836
a 173 190 286
a 173 191 710
a 173 192 293
a 173 197 841
a 173 200 351
a 173 201 887
a 173 219 238
a 173 220 573
a 173 223 608
a 173 227 501
a 173 236 536
a 173 237 302
a 173 238 359
a 173 239 112
a 173 243 385
a 173 247 374
a 173 250 117
a 173 252 891
a 173 253 28
a 173 256 903
a 173 279 665
a 173 284 343
a 173 288 236
a 173 289 116
a 173 292 922
a 173 297 24
a 173 299 935
a 173 300 850
a 173 304 545
a 173 306 585
a 173 307 686
a 173 317 830
a 173 318 295
a 173 323 330
a 173 329 670
a 173 332 645
a 173 335 568
a 173 338 259
a 173 341 569
a 173 346 175
a 173 347 111
a 173 350 456
a 173 355 828
a 173 364 821
a 173 365 920
a 173 368 212
a 173 374 194
a 173 377 36
a 173 379 102
a 173 383 574
a 173 393 291
a 173 404 119
a 173 410 916
a 173 416 526
a 173 422 234
a 173 425 189
a 173 428 901
a 173 430 520
a 173 437 38
a 173 444 446
a 173 445 105
a 173 448 75
a 173 460 275
a 173 465 399
a 173 468 404
a 173 470 297
a 173 472 395
a 173 473 971
a 173 475 907
a 173 477 963
a 173 483 498
a 173 484 18
a 173 488 418
a 173 491 677
a 173 495 838
a 174 176 337
a 174 179 889
a 174 181 32
a 174 182 725
a 174 184 342
a 174 191 957
a 174 192 15
a 174 198 460
a 174 200 872
a 174 209 540
a 174 211 694
a 174 215 60
a 174 226 441
a 174 227 213
a 174 230 97
a 174 232 238
a 174 236 669
a 174 243 172
a 174 252 864
a 174 253 419
a 174 254 927
a 174 257 160
a 174 271 813
a 174 274 250
a 174 275 67
a 174 283 775
a 174 291 99
a 174 292 436
a 174 298 545
a 174 299 775
a 174 303 273
a 174 306 233
a 174 308 663
a 174 311 656
a 174 321 957
a 174 336 357
a 174 339 612
a 174 357 971
a 174 367 816
a 174 377 835
a 174 383 863
a 174 386 861
a 174 390 894
a 174 392 303
a 174 400 426
a 174 408 343
a 174 409 892
a 174 417 94
a 174 424 866
a 174 426 755
a 174 428 513
a 174 430 144
a 174 431 267
a 174 433 325
a 174 437 393
a 174 440 333
a 174 441 452
a 174 442 843
a 174 444 120
a 174 445 996
a 174 447 618
a 174 456 392
a 174 459 228
a 174 462 632
a 174 463 400
a 174 485 185
a 174 495 988
a 175 193 363
a 175 206 155
a 175 210 156
a 175 217 198
a 175 221 369
a 175 222 16
a 175 224 443
a 175 226 23
a 175 232 441
a 175 238 785
a 175 243 914
a 175 256 535
a 175 267 2
a 175 268 669
a 175 273 399
a 175 279 146
a 175 280 935
a 175 286 723
a 175 294 890
a 175 296 619
a 175 299 526
a 175 301 733
a 175 302 738
a 175 304 521
a 175 309 702
a 175 314 481
a 175 315 101
a 175 317 685
a 175 318 232
a 175 319 637
a 175 321 25
a 175 322 595
a 175 323 143
a 175 331 180
a 175 341 144
a 175 351 512
a 175 354 195
a 175 356 586
a 175 361 534
a 175 363 988
a 175 369 723
a 175 372 448
a 175 376 522
a 175 377 724
a 175 378 468
a 175 388 920
a 175 401 221
a 175 402 402
a 175 403 994
a 175 409 111
a 175 410 20
a 175 411 520
a 175 415 195
a 175 420 109
a 175 422 392
a 175 427 896
a 175 432 589
a 175 434 844
a 175 436 580
a 175 443 821
a 175 446 480
a 175 450 956
a 175 456 767
a 175 474 623
a 175 477 135
a 175 481 910
a 175 486 486
a 175 490 682
a 175 492 495
a 175 496 19
a 175 497 669
a 176 180 569
a 176 187 818
a 176 191 542
a 176 192 645
a 176 193 285
a 176 204 813
a 176 209 865
a 176 211 686
a 176 228 158
a 176 249 327
a 176 255 57
a 176 256 677
a 176 259 521
a 176 262 165
a 176 268 421
a 176 273 768
a 176 278 106
a 176 279 264
a 176 282 700
a 176 284 278
a 176 285 96
a 176 287 655
a 176 290 44
a 176 293 70
a 176 297 142
a 176 298 305
a 176 301 555
a 176 305 823
a 176 309 151
a 176 320 573
a 176 329 843
a 176 331 720
a 176 332 743
a 176 333 384
a 176 335 364
a 176 337 27
a 176 340 196
a 176 347 580
a 176 358 713
a 176 362 353
a 176 372 259
a 176 373 121
a 176 376 382
a 176 379 131
a 176 385 638
a 176 393 154
a 176 408 899
a 176 411 743
a 176 417 769
a 176 429 950
a 176 431 372
a 176 437 864
a 176 438 956
a 176 441 767
a 176 443 933
a 176 450 97
a 176 468 71
a 176 473 839
a 176 475 271
a 176 485 221
a 176 487 764
a 176 492 113
a 176 493 940
a 176 496 506
a 176 499 496
a 177 183 655
a 177 186 532
a 177 191 43
a 177 194 587
a 177 198 596
a 177 216 748
a 177 221 845
a 177 227 717
a 177 233 129
a 177 237 975
a 177 245 354
a 177 246 282
a 177 254 225
a 177 255 448
a 177 261 50
a 177 262 174
a 177 272 819
a 177 281 266
a 177 288 482
a 177 292 937
a 177 315 198
a 177 316 930
a 177 318 7
a 177 319 37
a 177 321 201
a 177 324 227
a 177 328 800
a 177 330 665
a 177 340 519
a 177 357 657
a 177 363 161
a 177 378 525
a 177 384 188
a 177 389 555
a 177 395 111
a 177 401 784
a 177 402 302
a 177 405 307
a 177 414 500
a 177 416 782
a 177 421 282
a 177 426 205
a 177 431 63
a 177 433 506
a 177 445 4
a 177 446 465
a 177 450 32
a 177 458 822
a 177 459 730
a 177 464 865
a 177 465 110
a 177 467 279
a 177 468 794
a 177 473 116
a 177 476 667
a 177 481 994
a 177 489 694
a 177 492 818
a 177 498 11
a 177 500 564
a 178 183 474
a 178 187 523
a 178 188 89
a 178 192 14
a 178 199 77
a 178 207 551
a 178 208 797
a 178 215 731
a 178 217 858
a 178 218 648
a 178 219 512
a 178 221 491
a 178 231 204
a 178 233 927
a 178 234 996
a 178 241 207
a 178 243 391
a 178 245 379
a 178 246 380
a 178 261 472
a 178 264 243
a 178 270 489
a 178 274 102
a 178 275 37
a 178 276 604
a 178 284 121
a 178 293 382
a 178 294 297
a 178 295 938
a 178 299 744
a 178 302 213
a 178 312 764
a 178 316 266
a 178 322 301
a 178 323 777
a 178 324 343
a 178 335 203
a 178 336 925
a 178 338 73
a 178 342 60
a 178 365 572
a 178 368 936
a 178 370 550
a 178 377 127
a 178 384 862
a 178 393 898
a 178 395 333
a 178 396 604
a 178 406 628
a 178 411 712
a 178 413 75
a 178 414 223
a 178 419 200
a 178 422 529
a 178 426 611
a 178 427 155
a 178 432 649
a 178 433 344
a 178 438 803
a 178 442 938
a 178 445 88
a 178 446 15
a 178 447 53
a 178 453 353
a 178 459 667
a 178 460 829
a 178 464 47
a 178 469 870
a 178 470 105
a 178 476 119
a 178 481 281
a 178 484 28
a 178 485 407
a 178 486 183
a 178 495 154
a 178 499 268
a 179 187 432
a 179 188 486
a 179 190 872
a 179 192 59
a 179 194 549
a 179 195 298
a 179 197 281
a 179 212 100
a 179 214 826
a 179 217 891
a 179 222 254
a 179 227 826
a 179 228 235
a 179 233 57
a 179 235 116
a 179 237 322
a 179 241 423
a 179 246 168
a 179 248 26
a 179 250 90
a 179 252 349
a 179 253 73
a 179 256 311
a 179 262 453
a 179 263 543
a 179 264 943
a 179 267 481
a 179 273 949
a 179 276 125
a 179 277 634
a 179 287 217
a 179 291 556
a 179 294 472
a 179 303 88
a 179 304 967
a 179 305 20
a 179 308 385
a 179 312 599
a 179 313 120
a 179 315 563
a 179 318 842
a 179 327 725
a 179 336 388
a 179 341 428
a 179 355 133
a 179 362 503
a 179 366 101
a 179 368 556
a 179 376 23
a 179 390 126
a 179 397 997
a 179 410 371
a 179 418 198
a 179 448 659
a 179 449 823
a 179 452 93
a 179 457 601
a 179 477 655
a 179 483 41
a 179 489 726
a 179 490 641
a 179 491 609
a 179 495 633
a 179 499 464
a 180 181 48
a 180 184 951
a 180 187 835
a 180 190 785
a 180 195 550
a 180 201 954
a 180 203 347
a 180 211 743
a 180 219 31
a 180 221 86
a 180 230 170
a 180 232 163
a 180 251 941
a 180 253 270
a 180 254 70
a 180 255 963
a 180 266 747
a 180 267 66
a 180 268 685
a 180 279 297
a 180 281 724
a 180 283 859
a 180 284 389
a 180 290 325
a 180 295 514
a 180 297 781
a 180 310 402
a 180 317 506
a 180 319 742
a 180 323 386
a 180 330 969
a 180 331 789
a 180 332 689
a 180 333 803
a 180 336 925
a 180 345 590
a 180 346 109
a 180 353 271
a 180 355 332
a 180 359 139
a 180 362 709
a 180 370 501
a 180 375 301
a 180 380 1
a 180 392 122
a 180 393 723
a 180 399 315
a 180 406 220
a 180 408 788
a 180 417 999
a 180 423 516
a 180 427 864
a 180 430 857
a 180 434 256
a 180 456 540
a 180 465 722
a 180 466 37
a 180 471 293
a 180 490 227
a 180 499 130
a 180 500 678
a 181 182 195
a 181 183 918
a 181 190 366
a 181 191 350
a 181 197 843
a 181 201 955
a 181 204 458
a 181 206 465
a 181 207 638
a 181 211 948
a 181 216 525
a 181 224 490
a 181 228 600
a 181 235 877
a 181 238 963
a 181 240 322
a 181 245 191
a 181 249 183
a 181 254 462
a 181 256 189
a 181 257 698
a 181 259 325
a 181 272 398
a 181 273 954
a 181 279 864
a 181 301 119
a 181 304 342
a 181 305 508
a 181 311 698
a 181 313 823
a 181 316 185
a 181 326 244
a 181 329 92
a 181 330 903
a 181 334 593
a 181 349 286
a 181 351 209
a 181 352 402
a 181 362 751
a 181 370 847
a 181 372 349
a 181 382 627
a 181 386 688
a 181 398 301
a 181 399 504
a 181 413 651
a 181 418 622
a 181 420 694
a 181 422 833
a 181 428 83
a 181 430 235
a 181 434 530
a 181 451 407
a 181 460 984
a 181 462 835
a 181 464 622
a 181 472 454
a 181 473 528
a 181 482 129
a 181 484 503
a 181 489 702
a 181 490 666
a 181 494 747
a 181 497 794
a 182 187 920
a 182 188 691
a 182 193 79
a 182 199 480
a 182 201 93
a 182 202 181
a 182 203 326
a 182 206 793
a 182 207 808
a 182 213 14
a 182 214 93
a 182 217 663
a 182 226 16
a 182 235 67
a 182 236 708
a 182 238 848
a 182 239 149
a 182 244 294
a 182 249 729
a 182 253 908
a 182 258 277
a 182 259 916
a 182 274 881
a 182 280 83
a 182 282 443
a 182 291 362
a 182 292 585
a 182 301 497
a 182 308 379
a 182 310 331
a 182 311 290
a 182 314 298
a 182 323 374
a 182 328 368
a 182 335 777
a 182 339 818
a 182 340 549
a 182 343 455
a 182 351 610
a 182 354 708
a 182 364 820
a 182 374 55
a 182 379 370
a 182 381 835
a 182 382 121
a 182 385 77
a 182 389 34
a 182 390 621
a 182 396 371
a 182 401 762
a 182 403 528
a 182 406 999
a 182 407 677
a 182 413 409
a 182 421 81
a 182 425 472
a 182 430 770
a 182 436 666
a 182 442 968
a 182 450 500
a 182 458 348
a 182 461 257
a 182 462 797
a 182 470 73
a 182 484 976
a 182 485 925
a 182 486 890
a 182 487 876
a 182 489 731
a 182 491 852
a 182 499 583
a 183 187 902
a 183 197 906
a 183 200 952
a 183 205 88
a 183 209 378
a 183 220 29
a 183 224 121
a 183 231 998
a 183 234 751
a 183 241 235
a 183 243 878
a 183 249 749
a 183 254 911
a 183 257 638
a 183 273 830
a 183 277 734
a 183 292 407
a 183 296 847
a 183 300 701
a 183 307 258
a 183 313 546
a 183 314 309
a 183 319 54
a 183 322 619
a 183 323 285
a 183 342 330
a 183 347 860
a 183 355 512
a 183 356 413
a 183 367 711
a 183 368 95
a 183 374 666
a 183 377 968
a 183 378 46
a 183 381 754
a 183 388 697
a 183 389 426
a 183 395 226
a 183 402 47
a 183 409 176
a 183 412 460
a 183 424 924
a 183 426 277
a 183 429 723
a 183 431 561
a 183 435 458
a 183 444 456
a 183 445 319
a 183 446 656
a 183 453 509
a 183 459 576
a 183 460 201
a 183 462 817
a 183 467 981
a 183 469 171
a 183 477 453
a 183 484 310
a 183 485 31
a 183 486 965
a 183 488 74
a 183 489 93
a 183 494 411
a 183 499 740
a 183 500 413
a 184 195 456
a 184 196 845
a 184 197 109
a 184 199 234
a 184 200 70
a 184 210 155
a 184 218 761
a 184 227 882
a 184 229 78
a 184 230 389
a 184 243 956
a 184 249 990
a 184 266 846
a 184 270 411
a 184 274 308
a 184 279 501
a 184 283 271
a 184 285 235
a 184 287 54
a 184 289 440
a 184 298 215
a 184 299 224
a 184 326 244
a 184 327 877
a 184 329 606
a 184 330 560
a 184 333 950
a 184 340 51
a 184 345 970
a 184 354 689
a 184 356 463
a 184 357 778
a 184 362 885
a 184 364 571
a 184 374 363
a 184 375 955
a 184 382 78
a 184 385 123
a 184 392 188
a 184 403 507
a 184 407 512
a 184 417 143
a 184 418 497
a 184 419 709
a 184 424 905
a 184 426 804
a 184 427 210
a 184 433 176
a 184 445 39
a 184 449 263
a 184 453 967
a 184 455 605
a 184 460 838
a 184 466 210
a 184 467 481
a 184 468 796
a 184 474 770
a 184 479 783
a 184 484 846
a 184 492 91
a 184 493 823
a 184 498 660
a 184 499 868
a 185 193 708
a 185 194 230
a 185 197 230
a 185 200 662
a 185 207 659
a 185 209 705
a 185 212 201
a 185 217 166
a 185 229 568
a 185 242 343
a 185 266 662
a 185 268 276
a 185 270 599
a 185 288 817
a 185 289 837
a 185 293 774
a 185 301 207
a 185 302 99
a 185 303 740
a 185 304 812
a 185 308 289
a 185 317 302
a 185 320 644
a 185 321 436
a 185 324 423
a 185 331 426
a 185 336 281
a 185 338 513
a 185 339 249
a 185 345 940
a 185 348 733
a 185 350 956
a 185 351 521
a 185 353 314
a 185 359 969
a 185 371 532
a 185 373 18
a 185 375 521
a 185 381 697
a 185 382 937
a 185 387 863
a 185 399 710
a 185 400 213
a 185 412 461
a 185 414 526
a 185 420 49
a 185 422 587
a 185 426 85
a 185 427 500
a 185 428 678
a 185 431 248
a 185 436 140
a 185 437 331
a 185 441 891
a 185 445 575
a 185 446 753
a 185 449 669
a 185 457 207
a 185 467 266
a 185 476 269
a 185 477 498
a 185 478 998
a 185 480 576
a 185 486 370
a 185 492 311
a 185 497 544
a 185 500 901
a 186 187 681
a 186 189 64
a 186 210 597
a 186 212 617
a 186 214 278
a 186 220 658
a 186 221 181
a 186 224 90
a 186 225 184
a 186 245 582
a 186 248 28
a 186 249 620
a 186 250 433
a 186 251 706
a 186 258 867
a 186 263 572
a 186 266 388
a 186 270 109
a 186 273 146
a 186 282 141
a 186 288 777
a 186 289 704
a 186 295 758
a 186 304 397
a 186 306 201
a 186 311 755
a 186 322 972
a 186 329 570
a 186 330 417
a 186 332 867
a 186 335 823
a 186 337 449
a 186 343 282
a 186 344 771
a 186 345 418
a 186 353 911
a 186 357 429
a 186 360 598
a 186 361 1
a 186 363 964
a 186 366 531
a 186 367 28
a 186 370 583
a 186 372 963
a 186 377 85
a 186 379 801
a 186 388 534
a 186 389 473
a 186 394 909
a 186 396 31
a 186 397 965
a 186 402 38
a 186 411 734
a 186 421 722
a 186 430 434
a 186 433 286
a 186 434 828
a 186 435 758
a 186 445 208
a 186 447 596
a 186 449 624
a 186 456 30
a 186 459 45
a 186 461 906
a 186 464 800
